ProductID,ProductName,Category,Brand,Cost_Price
PROD-1607,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,10.32
PROD-1680,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.78
PROD-8068,Samsung 980 Pro SSD 1TB,Electronics,Samsung,106.93
PROD-3007,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,130.18
PROD-2126,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.38
PROD-1380,Wyze Cam v3,Electronics,Wyze,29.54
PROD-1701,Project Hail Mary,Books & Media,Andy Weir,13.87
PROD-1472,Samsung Galaxy S23,Electronics,Samsung,704.89
PROD-8653,Dell XPS 13 Laptop,Electronics,Dell,1092.49
PROD-2513,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,22.42
PROD-3131,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,124.4
PROD-6352,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,24.8
PROD-8040,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,22.49
PROD-5812,Hasbro Connect 4,Toys & Games,Hasbro,8.31
PROD-6703,Epson EcoTank ET-2800,Office Products,Epson,185.83
PROD-5930,Braun Series 7 Electric Razor,Health & Personal Care,Braun,111.95
PROD-4037,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,14.3
PROD-2570,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,12.43
PROD-3399,Dune,Books & Media,Frank Herbert,7.27
PROD-6575,Peloton Bike+,Sports & Fitness,Peloton,1719.44
PROD-1719,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,20.28
PROD-3661,Mattel Games UNO,Toys & Games,Mattel,4.88
PROD-7958,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,43.34
PROD-8453,Blu3 Di4mond Almonds,Grocery & Gourmet Food,Blue Diamond,12.73
PROD-6016,Gaiam Yoga Mat,Sports & Fitness,Gaiam,22.32
PROD-6400,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.59
PROD-3231,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,187.79
PROD-4779,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.11
PROD-3105,Gaiam Yoga Mat,Sports & Fitness,Gaiam,23.66
PROD-9631,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,97.92
PROD-1869,Resistance Band Set,Sports & Fitness,FitBeast,20.32
PROD-5735,Epson EcoTank ET-2800,Office Products,Epson,189.28
PROD-3984,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.91
PROD-5281,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,101.61
PROD-6547,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.54
PROD-2838,Where the Crawdads Sing,Books & Media,Delia Owens,8.59
PROD-5053,Samsung Galaxy S23,Electronics,Samsung,723.95
PROD-7701,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,120.07
PROD-9701,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,52.39
PROD-9562,Brita Water Filter Pitcher,Home & Kitchen,Brita,15.96
PROD-9289,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,11.69
PROD-1714,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,17.21
PROD-6079,Logitech C920x HD Pro Webcam,Office Products,Logitech,49.16
PROD-2804,Epson EcoTank ET-2800,Office Products,Epson,181.54
PROD-6563,Post-it Super Sticky Notes,Office Products,3M,11.34
PROD-2008,Theragun Pro G4,Sports & Fitness,Therabody,509.42
PROD-6632,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,165.39
PROD-7373,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,21.88
PROD-7095,iPad Air,Electronics,Apple,510.34
PROD-4284,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,17.29
PROD-7218,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.26
PROD-9366,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.75
PROD-9136,Blue Yeti USB Microphone,Office Products,Blue,96.54
PROD-8483,Wyze Cam v3,Electronics,Wyze,27.65
PROD-4259,Epson EcoTank ET-2800,Office Products,Epson,192.93
PROD-3369,Anker 737 Power Bank,Electronics,Anker,130.89
PROD-3049,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,15.79
PROD-7924,Wyze Cam v3,Electronics,Wyze,31.51
PROD-3208,Mattel Games UNO,Toys & Games,Mattel,4.27
PROD-1066,HP OfficeJet Pro 8025e,Office Products,HP,167.77
PROD-5096,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.92
PROD-7703,Ninja Professional Blender,Home & Kitchen,Ninja,69.79
PROD-5344,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,40.53
PROD-8872,Braun Series 7 Electric Razor,Health & Personal Care,Braun,112.95
PROD-7925,Herman Miller Aeron Chair,Office Products,Herman Miller,1150.74
PROD-6541,iRobot Roomba j7+,Home & Kitchen,iRobot,558.89
PROD-6399,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,39.74
PROD-5140,Ring Video Doorbell,Electronics,Amazon,166.85
PROD-3877,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,140.73
PROD-3240,Cards Against Humanity,Toys & Games,Cards Against Humanity,24.46
PROD-6092,Epson EcoTank ET-2800,Office Products,Epson,186.82
PROD-5122,Brita Water Filter Pitcher,Home & Kitchen,Brita,13.5
PROD-2183,Where the Crawdads Sing,Books & Media,Delia Owens,9.23
PROD-8050,Cards Against Humanity,Toys & Games,Cards Against Humanity,23.98
PROD-8459,HP OfficeJet Pro 8025e,Office Products,HP,148.45
PROD-5832,The Midnight Library,Books & Media,Matt Haig,10.97
PROD-1505,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,15.26
PROD-4525,Laptop Stand Adjustable,Office Products,Nulaxy,20.33
PROD-9273,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.91
PROD-8198,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,148.88
PROD-2647,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,115.31
PROD-7372,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,11.67
PROD-9103,Samsung Galaxy S23,Electronics,Samsung,681.66
PROD-1308,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.99
PROD-5174,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,95.83
PROD-6131,The Psychology of Money,Books & Media,Morgan Housel,12.57
PROD-8144,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.28
PROD-8535,Epson EcoTank ET-2800,Office Products,Epson,197.54
PROD-9359,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,136.39
PROD-8410,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.76
PROD-5357,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,84.92
PROD-9577,Peloton Bike+,Sports & Fitness,Peloton,1800.54
PROD-2625,Mattel Games UNO,Toys & Games,Mattel,4.32
PROD-8829,Logitech MX Master 3S Mouse,Electronics,Logitech,83.51
PROD-7421,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,330.33
PROD-4600,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.55
PROD-4056,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.06
PROD-5233,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.95
PROD-9488,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,59.87
PROD-2114,HP OfficeJet Pro 8025e,Office Products,HP,131.24
PROD-7602,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,10.47
PROD-2544,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,89.27
PROD-4625,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,10.84
PROD-4099,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.66
PROD-7056,Samsung 980 Pro SSD 1TB,Electronics,Samsung,108.94
PROD-8383,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,15.69
PROD-7345,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.15
PROD-3257,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,10.51
PROD-6646,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.06
PROD-3033,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,16.86
PROD-6854,Samsung 980 Pro SSD 1TB,Electronics,Samsung,113.83
PROD-5062,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,168.08
PROD-7774,Post-it Super Sticky Notes,Office Products,3M,10.97
PROD-6842,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.55
PROD-7349,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,13.89
PROD-5207,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,7.86
PROD-5828,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,32.11
PROD-1653,Peloton Bike+,Sports & Fitness,Peloton,2172.29
PROD-7819,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,48.02
PROD-3485,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,58.12
PROD-2392,Resistance Band Set,Sports & Fitness,FitBeast,20.53
PROD-3170,Resistance Band Set,Sports & Fitness,FitBeast,19.71
PROD-2064,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.61
PROD-5490,The Midnight Library,Books & Media,Matt Haig,12.2
PROD-3075,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,53.55
PROD-6782,Blue Yeti USB Microphone,Office Products,Blue,96.21
PROD-3496,Resistance Band Set,Sports & Fitness,FitBeast,18.44
PROD-3408,Epson EcoTank ET-2800,Office Products,Epson,201.98
PROD-1608,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,11.75
PROD-9532,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,90.91
PROD-4140,Epson EcoTank ET-2800,Office Products,Epson,198.46
PROD-7214,Crocs Classic Clogs,Clothing & Fashion,Crocs,26.95
PROD-4101,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.05
PROD-2871,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.72
PROD-4073,Peloton Bike+,Sports & Fitness,Peloton,2075.65
PROD-4876,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,10.77
PROD-5066,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,125.87
PROD-3561,Ninja Professional Blender,Home & Kitchen,Ninja,74.7
PROD-2709,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.62
PROD-6766,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.28
PROD-8749,Anker 737 Power Bank,Electronics,Anker,128.06
PROD-9043,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,93.4
PROD-8656,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,22.05
PROD-7423,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,99.08
PROD-2120,Mattel Games UNO,Toys & Games,Mattel,4.39
PROD-6366,Samsung Galaxy S23,Electronics,Samsung,707.12
PROD-9445,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,186.94
PROD-2132,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,58.16
PROD-3630,Lodge Cast Iron Skillet,Home & Kitchen,lodge,20.52
PROD-2221,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.45
PROD-5424,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,53.8
PROD-9817,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,156.33
PROD-3509,The Midnight Library,Books & Media,Matt Haig,11.15
PROD-6887,Epson EcoTank ET-2800,Office Products,Epson,180.52
PROD-3062,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,15.41
PROD-7470,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.03
PROD-5658,Gaiam Yoga Mat,Sports & Fitness,Gaiam,24.43
PROD-1732,Catan Board Game,Toys & Games,Catan Studio,35.01
PROD-6233,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,9.9
PROD-5691,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.56
PROD-2579,Steelcase Series 1 Chair,Office Products,Steelcase,358.69
PROD-7166,Atomic Habits,Books & Media,James Clear,11.19
PROD-4557,The Midnight Library,Books & Media,Matt Haig,12.13
PROD-2520,Gaiam Yoga Mat,Sports & Fitness,Gaiam,21.23
PROD-3046,Mattel Games UNO,Toys & Games,Mattel,4.89
PROD-1261,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,89.94
PROD-3303,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,47.98
PROD-7107,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,56.73
PROD-3662,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,30.58
PROD-6764,HP OfficeJet Pro 8025e,Office Products,HP,162.46
PROD-3341,Brita Water Filter Pitcher,Home & Kitchen,Brita,13.63
PROD-2877,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,11.09
PROD-9323,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,75.43
PROD-1530,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,67.69
PROD-5295,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,84.32
PROD-4243,MacBook Air M2,Electronics,Apple,927.04
PROD-3260,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,21.03
PROD-9399,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.21
PROD-4798,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,22.44
PROD-6551,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.77
PROD-4722,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.02
PROD-8807,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,69.83
PROD-1406,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,71.86
PROD-8321,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,12.25
PROD-4282,Post-it Super Sticky Notes,Office Products,3M,10.78
PROD-8839,Epson EcoTank ET-2800,Office Products,Epson,202.18
PROD-2595,Steelcase Series 1 Chair,Office Products,Steelcase,404.03
PROD-2795,Dell XPS 13 Laptop,Electronics,Dell,1024.98
PROD-1382,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,83.56
PROD-7539,Where the Crawdads Sing,Books & Media,Delia Owens,8.83
PROD-2970,Ninja Professional Blender,Home & Kitchen,Ninja,80.4
PROD-6596,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,90.4
PROD-9913,Where the Crawdads Sing,Books & Media,Delia Owens,8.53
PROD-4758,Theragun Pro G4,Sports & Fitness,Therabody,520.66
PROD-9837,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,104.49
PROD-9434,Project Hail Mary,Books & Media,Andy Weir,14.07
PROD-5711,Becoming,Books & Media,michelle obama,17.33
PROD-1138,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.92
PROD-9636,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,19.62
PROD-7444,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.46
PROD-7085,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,174.09
PROD-1537,Catan Board Game,Toys & Games,catan studio,38.57
PROD-5811,Cards Against Humanity,Toys & Games,Cards Against Humanity,22.01
PROD-9879,The Psychology of Money,Books & Media,Morgan Housel,10.77
PROD-6217,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,12.18
PROD-6346,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,86.37
PROD-9217,Logitech C920x HD Pro Webcam,Office Products,Logitech,50.13
PROD-4166,Laptop Stand Adjustable,Office Products,Nulaxy,23.16
PROD-6424,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,14.77
PROD-9726,Peloton Bike+,Sports & Fitness,Peloton,2119.81
PROD-7880,Garmin Forerunner 245,Sports & Fitness,Garmin,209.51
PROD-5289,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.38
PROD-9129,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.51
PROD-9105,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,13.58
PROD-8702,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.03
PROD-7427,The Midnight Library,Books & Media,Matt Haig,10.94
PROD-9075,Dune,Books & Media,Frank Herbert,8.15
PROD-5087,The Psychology of Money,Books & Media,Morgan Housel,11.73
PROD-3181,Mattel Games UNO,Toys & Games,Mattel,4.41
PROD-6096,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,308.19
PROD-9282,Mattel Games UNO,Toys & Games,Mattel,4.92
PROD-5247,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.88
PROD-9491,Cards Against Humanity,Toys & Games,Cards Against Humanity,24.15
PROD-1829,Cards Against Humanity,Toys & Games,Cards Against Humanity,24.2
PROD-2821,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.65
PROD-1423,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.84
PROD-7964,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.98
PROD-4293,Nike Air Force 1,Clothing & Fashion,Nike,69.35
PROD-5485,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,21.92
PROD-7840,Hasbro Connect 4,Toys & Games,Hasbro,7.68
PROD-2062,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,30.87
PROD-2966,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.18
PROD-7517,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.85
PROD-6952,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,16.27
PROD-9892,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.09
PROD-2182,Hasbro Connect 4,Toys & Games,Hasbro,8.84
PROD-1194,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.37
PROD-1218,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,17.32
PROD-3290,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.84
PROD-9389,Blue Yeti USB Microphone,Office Products,Blue,100.45
PROD-1177,Braun Series 7 Electric Razor,Health & Personal Care,Braun,107.63
PROD-7572,Bose QuietComfort 45,Electronics,Bose,278.15
PROD-6322,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,62.65
PROD-4252,Cards Against Humanity,Toys & Games,Cards Against Humanity,23.0
PROD-1783,iRobot Roomba j7+,Home & Kitchen,iRobot,584.01
PROD-3551,Peloton Bike+,Sports & Fitness,Peloton,2042.41
PROD-2454,Nest Learning Thermostat,Tools & Home Improvement,Google,175.37
PROD-1506,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,56.77
PROD-4487,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,283.0
PROD-5777,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,61.03
PROD-6258,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,156.09
PROD-5350,Vit4l Prot3ins Coll4g3n P3ptid3s,Health & Personal Care,Vital Proteins,22.91
PROD-1059,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.92
PROD-9371,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,157.68
PROD-9922,Samsung Galaxy S23,Electronics,Samsung,702.22
PROD-3180,August Wi-Fi Smart Lock,Tools & Home Improvement,August,174.03
PROD-8186,Resistance Band Set,Sports & Fitness,FitBeast,19.73
PROD-5124,HP OfficeJet Pro 8025e,Office Products,HP,136.51
PROD-9651,Resistance Band Set,Sports & Fitness,FitBeast,19.89
PROD-4295,Peloton Bike+,Sports & Fitness,Peloton,1769.86
PROD-1858,Barbie Dreamhouse,Toys & Games,Mattel,144.75
PROD-3871,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,60.1
PROD-3690,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,136.7
PROD-7447,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,292.22
PROD-5341,iRobot Roomba j7+,Home & Kitchen,iRobot,637.85
PROD-2550,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,20.74
PROD-4338,Nike Air Force 1,Clothing & Fashion,Nike,43.95
PROD-7388,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.95
PROD-9597,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.81
PROD-1275,Kindle Paperwhite,Electronics,Amazon,120.44
PROD-9199,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,14.35
PROD-9235,Herman Miller Aeron Chair,Office Products,Herman Miller,1165.18
PROD-6932,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,31.59
PROD-3647,Mattel Games UNO,Toys & Games,Mattel,4.8
PROD-8713,Steelcase Series 1 Chair,Office Products,Steelcase,420.12
PROD-8331,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,148.14
PROD-3544,Epson EcoTank ET-2800,Office Products,Epson,189.76
PROD-8125,MacBook Air M2,Electronics,Apple,978.23
PROD-5270,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,42.65
PROD-9864,Peloton Bike+,Sports & Fitness,Peloton,2082.35
PROD-8987,Project Hail Mary,Books & Media,Andy Weir,14.62
PROD-8270,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.65
PROD-3189,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,140.24
PROD-2859,Where the Crawdads Sing,Books & Media,Delia Owens,8.5
PROD-9044,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,101.46
PROD-1911,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.96
PROD-7446,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,39.57
PROD-2931,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,93.28
PROD-9973,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,147.52
PROD-2937,Laptop Stand Adjustable,Office Products,Nulaxy,21.6
PROD-2534,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.89
PROD-4403,Becoming,Books & Media,Michelle Obama,16.27
PROD-8572,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,9.8
PROD-7844,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,34.17
PROD-3350,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.99
PROD-1247,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,59.05
PROD-3895,Nike Air Force 1,Clothing & Fashion,Nike,48.63
PROD-1529,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.76
PROD-4857,iRobot Roomba j7+,Home & Kitchen,iRobot,575.79
PROD-2262,Garmin Forerunner 245,Sports & Fitness,Garmin,222.5
PROD-3538,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.69
PROD-9055,Epson EcoTank ET-2800,Office Products,Epson,193.84
PROD-3110,Where the Crawdads Sing,Books & Media,Delia Owens,9.02
PROD-2757,Blue Yeti USB Microphone,Office Products,Blue,111.08
PROD-2113,Catan Board Game,Toys & Games,Catan Studio,35.34
PROD-7005,Peloton Bike+,Sports & Fitness,Peloton,1988.36
PROD-4033,Logitech MX Master 3S Mouse,Electronics,Logitech,87.22
PROD-3340,Catan Board Game,Toys & Games,Catan Studio,39.74
PROD-8759,Samsung 980 Pro SSD 1TB,Electronics,Samsung,108.09
