Date,Quantity,Avg_UnitPrice,Avg_Discount,Year,Month,Day,DayOfWeek,DayOfYear,WeekOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,IsYearStart,IsYearEnd,DayName,MonthName,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,WeekOfYear_Sin,WeekOfYear_Cos,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_21,Lag_28,Lag_30,Lag_365,Rolling_3_Mean,Rolling_7_Mean,Rolling_14_Mean,Rolling_30_Mean,Rolling_90_Mean,Rolling_7_Std,Rolling_14_Std,Rolling_30_Std,Rolling_7_Min,Rolling_7_Max,Rolling_30_Min,Rolling_30_Max,Expanding_Mean,Expanding_Std,Expanding_Min,Expanding_Max,Diff_1,Diff_7,Diff_30,Pct_Change_1,Pct_Change_7,Trend
2020-07-26,153,175.34134146341464,21.377195121951218,2020,7,26,6,208,30,3,1,0,0,0,0,0,0,Sunday,July,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.42500033996955394,-0.9051931898913975,-0.46472317204376806,-0.8854560256532101,74.0,157.0,136.0,105.0,131.0,129.0,64.0,93.0,,128.0,125.85714285714286,120.5,117.83333333333333,98.5111111111111,32.94150660098679,28.24004249288591,28.239228441805952,74.0,157.0,64.0,158.0,82.0576923076923,25.555973208420486,32.0,158.0,79.0,48.0,60.0,106.75675675675676,45.71428571428571,207
2020-07-27,121,188.46460317460318,79.29904761904763,2020,7,27,0,209,31,3,0,0,0,0,0,0,0,Monday,July,0.0,1.0,1.2246467991473532e-16,-1.0,-0.4405187843504952,-0.8977433935342336,-0.5680647467311556,-0.8229838658936565,153.0,74.0,157.0,100.0,133.0,134.0,100.0,88.0,,116.0,128.85714285714286,119.64285714285714,118.93333333333334,99.05555555555556,31.09892051410878,28.012654126462078,27.674130000134856,74.0,157.0,64.0,158.0,82.24401913875599,25.636376932601085,32.0,158.0,-32.0,21.0,33.0,-20.915032679738566,20.999999999999996,208
2020-07-28,111,179.3036206896552,15.70758620689655,2020,7,28,1,210,31,3,0,0,0,0,0,0,0,Tuesday,July,0.7818314824680297,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.455906693508459,-0.8900275764346766,-0.5680647467311556,-0.8229838658936565,121.0,153.0,74.0,105.0,96.0,113.0,64.0,64.0,,128.33333333333334,129.71428571428572,120.71428571428571,120.5,99.53333333333333,30.406766164316572,27.31702363398659,25.71830154739529,74.0,157.0,64.0,158.0,82.38095238095238,25.651839316755623,32.0,158.0,-10.0,6.0,47.0,-8.264462809917351,5.714285714285716,209
2020-07-29,128,190.40571428571428,49.259523809523806,2020,7,29,2,211,31,3,0,0,0,0,0,0,0,Wednesday,July,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.471159507673864,-0.8820480249558535,-0.5680647467311556,-0.8229838658936565,111.0,121.0,153.0,156.0,89.0,125.0,108.0,100.0,,120.0,125.71428571428571,123.5,121.43333333333334,100.25555555555556,28.128954748409942,25.779389501633364,25.455415159048897,74.0,157.0,64.0,158.0,82.59715639810426,25.782677674475536,32.0,158.0,17.0,-28.0,28.0,15.315315315315313,-17.948717948717952,210
2020-07-30,150,152.24234567901235,62.93283950617283,2020,7,30,3,212,31,3,0,0,0,0,0,0,0,Thursday,July,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.4862727071086902,-0.8738071036110807,-0.5680647467311556,-0.8229838658936565,128.0,111.0,121.0,136.0,128.0,157.0,140.0,64.0,,129.66666666666666,127.71428571428571,125.07142857142857,124.3,100.72222222222223,29.448906520244414,26.727871611468103,23.53449412656026,74.0,157.0,74.0,158.0,82.91509433962264,26.134764820417764,32.0,158.0,22.0,14.0,86.0,17.1875,10.294117647058831,211
2020-07-31,139,218.11262499999998,58.214999999999996,2020,7,31,4,213,31,3,0,0,1,0,0,0,0,Friday,July,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.5012418134457756,-0.8653072543632061,-0.5680647467311556,-0.8229838658936565,150.0,128.0,111.0,157.0,155.0,158.0,139.0,108.0,,139.0,125.14285714285714,123.92857142857143,125.33333333333333,101.18888888888888,27.16264942544307,25.67088828799088,23.47461333577965,74.0,153.0,74.0,158.0,83.17840375586854,26.354730041364363,32.0,158.0,-11.0,-18.0,31.0,-7.333333333333336,-11.46496815286624,212
2020-08-01,79,319.125641025641,32.81230769230769,2020,8,1,5,214,31,3,1,1,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.5160623910158526,-0.8565509959010037,-0.5680647467311556,-0.8229838658936565,139.0,150.0,128.0,74.0,100.0,91.0,107.0,140.0,,122.66666666666667,125.85714285714286,122.42857142857143,123.3,101.32222222222222,25.615285615094283,27.709243905278246,24.76670456827896,79.0,153.0,74.0,158.0,83.1588785046729,26.2943431081196,32.0,158.0,-60.0,5.0,-61.0,-43.16546762589928,6.756756756756754,213
2020-08-02,101,158.56480769230768,34.62019230769231,2020,8,2,6,215,31,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.5307300481619331,-0.8475409228928312,-0.5680647467311556,-0.8229838658936565,79.0,139.0,150.0,153.0,105.0,131.0,129.0,139.0,,106.33333333333333,118.42857142857143,122.14285714285714,122.03333333333333,101.27777777777777,23.91552593928013,27.922577418109732,24.907391692418066,79.0,150.0,74.0,158.0,83.24186046511628,26.26103891217547,32.0,158.0,22.0,-52.0,-38.0,27.848101265822777,-33.98692810457516,214
2020-08-03,93,103.26469387755103,8.527755102040816,2020,8,3,0,216,32,3,0,0,0,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.5452404385406507,-0.8382797052177745,-0.663122658240795,-0.7485107481711013,101.0,79.0,139.0,121.0,100.0,133.0,134.0,107.0,,91.0,114.42857142857143,121.64285714285714,121.56666666666666,101.1,25.689538356155435,28.408035544832828,25.32639802225349,79.0,150.0,74.0,158.0,83.28703703703704,26.20830719569156,32.0,158.0,-8.0,-28.0,-14.0,-7.920792079207917,-23.140495867768596,215
2020-08-04,97,135.5734,21.7892,2020,8,4,1,217,32,3,0,0,0,0,0,0,0,Tuesday,August,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.5595892624101764,-0.828770087174504,-0.663122658240795,-0.7485107481711013,93.0,101.0,79.0,111.0,105.0,96.0,113.0,129.0,,97.0,112.42857142857143,121.07142857142857,120.5,100.81111111111112,26.532100952476064,28.845648347219214,25.674017457612464,79.0,150.0,74.0,158.0,83.35023041474655,26.164134917194982,32.0,158.0,4.0,-14.0,-32.0,4.3010752688172005,-12.612612612612617,216
2020-08-05,91,166.45388888888888,9.757407407407406,2020,8,5,2,218,32,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.5737722679043243,-0.8190148866680802,-0.663122658240795,-0.7485107481711013,97.0,93.0,101.0,128.0,156.0,89.0,125.0,134.0,,93.66666666666667,107.14285714285714,116.42857142857143,119.06666666666666,100.94444444444444,26.59842458635833,28.010202222965667,26.09126334596511,79.0,150.0,74.0,158.0,83.38532110091744,26.108920472463673,32.0,158.0,-6.0,-37.0,-43.0,-6.185567010309279,-28.90625,217
2020-08-06,134,237.4811111111111,41.90875,2020,8,6,3,219,32,3,0,0,0,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.5877852522924734,-0.8090169943749472,-0.663122658240795,-0.7485107481711013,91.0,97.0,93.0,150.0,136.0,128.0,157.0,113.0,,107.33333333333333,104.85714285714286,116.28571428571429,119.76666666666667,101.34444444444445,22.704100741412148,27.90761840134638,26.2043472746785,79.0,139.0,74.0,158.0,83.61643835616438,26.272546527087385,32.0,158.0,43.0,-16.0,21.0,47.25274725274726,-10.666666666666668,218
2020-08-07,119,162.25359375,47.28515625,2020,8,7,4,220,32,3,0,0,0,0,0,0,0,Friday,August,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.6016240632249227,-0.7987793728863648,-0.663122658240795,-0.7485107481711013,134.0,91.0,97.0,139.0,157.0,155.0,158.0,125.0,,114.66666666666667,102.0,113.57142857142857,119.56666666666666,101.77777777777777,18.574175621006745,25.37628901072902,26.18591794935918,79.0,134.0,74.0,158.0,83.77727272727273,26.320824122400836,32.0,158.0,-15.0,-20.0,-6.0,-11.194029850746269,-14.388489208633093,219
2020-08-08,89,163.4314,67.3742,2020,8,8,5,221,32,3,1,0,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.6152845999633277,-0.7883050558305253,-0.663122658240795,-0.7485107481711013,119.0,134.0,91.0,79.0,74.0,100.0,91.0,157.0,,114.0,103.42857142857143,114.64285714285714,117.3,101.6,16.811277394030736,23.84761604875409,25.773750345973102,89.0,134.0,74.0,158.0,83.80090497737557,26.263285799676225,32.0,158.0,-30.0,10.0,-68.0,-25.210084033613445,12.658227848101266,220
2020-08-09,100,188.89942307692309,23.80461538461538,2020,8,9,6,222,32,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.6287628145958345,-0.7775971469736268,-0.663122658240795,-0.7485107481711013,89.0,119.0,134.0,101.0,153.0,105.0,131.0,158.0,,102.66666666666667,103.28571428571429,110.85714285714286,115.36666666666666,101.77777777777777,16.83957922786166,21.36804639159624,24.77134514373174,89.0,134.0,74.0,157.0,83.87387387387388,26.226344089325764,32.0,158.0,11.0,-1.0,-58.0,12.35955056179776,-0.990099009900991,221
2020-08-10,56,193.44914285714287,45.55714285714286,2020,8,10,0,223,33,3,0,0,0,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.6420547132365636,-0.7666588193001592,-0.7485107481711011,-0.6631226582407952,100.0,89.0,119.0,93.0,121.0,100.0,133.0,91.0,,81.66666666666667,98.0,106.21428571428571,114.2,101.14444444444445,24.61706725018238,25.631046592961287,26.70709578964434,56.0,134.0,56.0,157.0,83.74887892376681,26.23369826031401,32.0,158.0,-44.0,-37.0,-35.0,-43.99999999999999,-39.784946236559136,222
2020-08-11,87,179.33901960784314,79.4627450980392,2020,8,11,1,224,33,3,0,0,0,0,0,0,0,Tuesday,August,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.655156357209085,-0.7554933140726804,-0.7485107481711011,-0.6631226582407952,56.0,100.0,89.0,97.0,111.0,105.0,96.0,131.0,,81.0,96.57142857142857,104.5,112.73333333333333,101.06666666666666,24.972365679267345,26.084920489107876,26.959654829128365,56.0,134.0,56.0,157.0,83.76339285714286,26.175713576940193,32.0,158.0,31.0,-10.0,-44.0,55.35714285714286,-10.309278350515461,223
2020-08-12,121,255.30589285714288,49.55517857142858,2020,8,12,2,225,33,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.6680638642135333,-0.7441039398713608,-0.7485107481711011,-0.6631226582407952,87.0,56.0,100.0,91.0,128.0,156.0,89.0,133.0,,88.0,100.85714285714286,104.0,112.33333333333333,101.16666666666667,26.390835350101977,25.663502968522977,26.736689673791727,56.0,134.0,56.0,157.0,83.92888888888889,26.234932939674273,32.0,158.0,34.0,30.0,-12.0,39.08045977011494,32.967032967032964,224
2020-08-13,112,291.4501923076923,45.53903846153845,2020,8,13,3,226,33,3,0,0,0,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.680773409477016,-0.7324940716135792,-0.7485107481711011,-0.6631226582407952,121.0,87.0,56.0,134.0,150.0,136.0,128.0,96.0,,106.66666666666667,97.71428571428571,101.28571428571429,112.86666666666666,101.17777777777778,22.859821271642314,22.19989109962407,26.55863173320921,56.0,121.0,56.0,157.0,84.05309734513274,26.243082714570996,32.0,158.0,-9.0,-22.0,16.0,-7.438016528925617,-16.417910447761198,225
2020-08-14,83,218.72229508196725,19.154262295081967,2020,8,14,4,227,33,3,0,0,0,0,0,0,0,Friday,August,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.6932812268869771,-0.7206671495538615,-0.7485107481711011,-0.6631226582407952,112.0,121.0,87.0,119.0,139.0,157.0,155.0,89.0,,105.33333333333333,92.57142857142857,97.28571428571429,112.66666666666667,101.11111111111111,21.267009998721413,19.79676963325308,26.766336723750467,56.0,121.0,56.0,157.0,84.04845814977973,26.18505171759045,32.0,158.0,-29.0,-36.0,-6.0,-25.89285714285714,-30.252100840336137,226
2020-08-15,92,239.50779999999997,30.277,2020,8,15,5,228,33,3,1,0,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.7055836101071774,-0.70862667826446,-0.7485107481711011,-0.6631226582407952,83.0,112.0,121.0,89.0,79.0,74.0,100.0,128.0,,95.66666666666667,93.0,98.21428571428571,111.46666666666667,100.93333333333334,21.21320343559648,19.167996450127262,26.86201437144935,56.0,121.0,56.0,157.0,84.08333333333333,26.13261812006413,32.0,158.0,9.0,3.0,-36.0,10.843373493975905,3.370786516853941,227
2020-08-16,89,275.6829090909091,53.619090909090914,2020,8,16,6,229,33,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.7176769136759614,-0.6963762255968727,-0.7485107481711011,-0.6631226582407952,92.0,83.0,112.0,100.0,101.0,153.0,105.0,155.0,,88.0,91.42857142857143,97.35714285714286,109.26666666666667,100.77777777777777,21.01473406015527,19.301682441045095,25.85761187646726,56.0,121.0,56.0,157.0,84.10480349344978,26.077270865115835,32.0,158.0,-3.0,-11.0,-66.0,-3.2608695652173947,-10.999999999999998,228
2020-08-17,113,174.86090909090908,9.866060606060605,2020,8,17,0,230,34,3,0,0,0,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.7295575540864876,-0.6839194216246105,-0.8229838658936564,-0.5680647467311559,89.0,92.0,83.0,56.0,93.0,121.0,100.0,100.0,,98.0,99.57142857142857,98.78571428571429,109.7,101.08888888888889,15.251853907609043,19.690601316866474,25.80584002334244,83.0,121.0,56.0,157.0,84.2304347826087,26.089934058919827,32.0,158.0,24.0,57.0,13.0,26.96629213483146,101.78571428571428,229
2020-08-18,75,154.67777777777778,26.939777777777778,2020,8,18,1,231,34,3,0,0,0,0,0,0,0,Tuesday,August,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.7412220108485957,-0.6712599575675315,-0.8229838658936564,-0.5680647467311559,113.0,89.0,92.0,87.0,97.0,111.0,105.0,105.0,,92.33333333333333,97.85714285714286,97.21428571428571,108.7,100.6,17.42056802966517,20.696259682251004,26.564365553149905,75.0,121.0,56.0,157.0,84.19047619047619,26.04023801464213,32.0,158.0,-38.0,-12.0,-30.0,-33.62831858407079,-13.793103448275868,230
2020-08-19,102,135.21573770491804,19.68983606557377,2020,8,19,2,232,34,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.7526668275320083,-0.658401584698049,-0.8229838658936564,-0.5680647467311559,75.0,113.0,89.0,121.0,91.0,128.0,156.0,100.0,,96.66666666666667,95.14285714285714,98.0,108.76666666666667,100.84444444444445,14.438704598273091,20.650945219566633,26.54428093911588,75.0,113.0,56.0,157.0,84.26724137931035,26.010107179209225,32.0,158.0,27.0,-19.0,2.0,36.00000000000001,-15.702479338842979,231
2020-08-20,132,258.18984615384613,48.47969230769231,2020,8,20,3,233,34,3,0,0,0,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.7638886127905429,-0.64534811322955,-0.8229838658936564,-0.5680647467311559,102.0,75.0,113.0,112.0,134.0,150.0,136.0,105.0,,103.0,98.0,97.85714285714286,109.66666666666667,100.7,19.442222095223624,20.38799474372929,26.86791874096805,75.0,132.0,56.0,157.0,84.47210300429184,26.141695182673732,32.0,158.0,30.0,20.0,27.0,29.41176470588236,17.85714285714286,232
2020-08-21,116,189.44741379310346,46.88879310344827,2020,8,21,4,234,34,3,0,0,0,0,0,0,0,Friday,August,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.7748840413670405,-0.6321034111873489,-0.8229838658936564,-0.5680647467311559,132.0,102.0,75.0,83.0,119.0,139.0,157.0,156.0,,116.66666666666667,102.71428571428571,97.64285714285714,108.33333333333333,101.23333333333333,19.198214202665557,20.1632077074792,25.44410145496541,75.0,132.0,56.0,157.0,84.6068376068376,26.166832613293906,32.0,158.0,-16.0,33.0,-40.0,-12.121212121212121,39.75903614457832,233
2020-08-22,71,162.25666666666666,21.325000000000003,2020,8,22,5,235,34,3,1,0,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.7856498550787144,-0.6186714032625034,-0.8229838658936564,-0.5680647467311559,116.0,132.0,102.0,92.0,89.0,79.0,74.0,136.0,,106.33333333333333,99.71428571428571,96.35714285714286,106.16666666666667,101.17777777777778,22.507141723715833,21.298635358441906,25.772323210726643,71.0,132.0,56.0,157.0,84.54893617021277,26.125943097036387,32.0,158.0,-45.0,-21.0,-65.0,-38.793103448275865,-22.826086956521742,234
2020-08-23,94,134.18926829268293,12.005853658536585,2020,8,23,6,236,34,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.7961828637826154,-0.6050560696488494,-0.8229838658936564,-0.5680647467311559,71.0,116.0,132.0,89.0,100.0,101.0,153.0,157.0,,93.66666666666667,100.42857142857143,95.92857142857143,104.06666666666666,101.27777777777777,22.187512575449183,21.280053085945603,23.992719202138016,71.0,132.0,56.0,153.0,84.58898305084746,26.077554655944137,32.0,158.0,23.0,5.0,-63.0,32.3943661971831,5.617977528089879,235
2020-08-24,109,312.9392307692308,36.54403846153846,2020,8,24,0,237,35,3,0,0,0,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.8064799463209447,-0.5912614448635783,-0.8854560256532096,-0.4647231720437691,94.0,71.0,116.0,113.0,56.0,93.0,121.0,74.0,,91.33333333333333,99.85714285714286,99.71428571428571,105.23333333333333,101.16666666666667,21.858854585945835,18.10834304711757,23.32186089063858,71.0,132.0,56.0,153.0,84.69198312236287,26.070513472992367,32.0,158.0,15.0,-4.0,35.0,15.957446808510634,-3.539823008849563,236
2020-08-25,125,167.9555072463768,5.118260869565217,2020,8,25,1,238,35,3,0,0,0,0,0,0,0,Tuesday,August,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.8165380514459157,-0.5772916165517278,-0.8854560256532096,-0.4647231720437691,109.0,94.0,71.0,75.0,87.0,97.0,111.0,153.0,,109.33333333333333,107.0,102.42857142857143,104.3,101.78888888888889,20.51016008388689,18.887172226812517,21.858715613591315,71.0,132.0,56.0,150.0,84.86134453781513,26.14632828090353,32.0,158.0,16.0,50.0,-28.0,14.678899082568808,66.66666666666667,237
2020-08-26,97,197.50333333333333,23.548070175438596,2020,8,26,2,239,35,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.8263541987239094,-0.5631507242749189,-0.8854560256532096,-0.4647231720437691,125.0,109.0,94.0,102.0,121.0,91.0,128.0,121.0,,110.33333333333333,106.28571428571429,100.71428571428571,103.5,101.8,20.798351583032467,18.146534195176407,21.664765610675687,71.0,132.0,56.0,150.0,84.91213389121339,26.103153067191414,32.0,158.0,-28.0,-5.0,-24.0,-22.4,-4.90196078431373,238
2020-08-27,130,142.3668115942029,26.848260869565216,2020,8,27,3,240,35,3,0,0,0,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,-0.8854560256532096,-0.4647231720437691,97.0,125.0,109.0,132.0,112.0,134.0,150.0,111.0,,117.33333333333333,106.0,102.0,104.13333333333334,102.11111111111111,20.396078054371156,19.588065440270285,22.163550900199763,71.0,130.0,56.0,150.0,85.1,26.210573100552647,32.0,158.0,33.0,-2.0,19.0,34.020618556701024,-1.5151515151515138,239
2020-08-28,112,192.78633333333335,26.46016666666667,2020,8,28,4,241,35,3,0,0,0,0,0,0,0,Friday,August,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.8452490573530633,-0.5343725582809785,-0.8854560256532096,-0.4647231720437691,130.0,97.0,125.0,116.0,83.0,119.0,139.0,128.0,,113.0,105.42857142857143,104.07142857142857,103.6,102.47777777777777,20.123428657969338,18.94715032648733,21.758232686851457,71.0,130.0,56.0,150.0,85.2116182572614,26.213244701619796,32.0,158.0,-18.0,-4.0,-16.0,-13.846153846153841,-3.4482758620689613,240
2020-08-29,88,116.13166666666666,17.402380952380952,2020,8,29,5,242,35,3,1,0,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.8543221697498269,-0.5197438121555157,-0.8854560256532096,-0.4647231720437691,112.0,130.0,97.0,71.0,92.0,89.0,79.0,150.0,,110.0,107.85714285714286,103.78571428571429,101.53333333333333,102.74444444444444,15.847487407878182,19.1720091296123,20.078695749189105,88.0,130.0,56.0,139.0,85.22314049586777,26.159417939679667,32.0,158.0,-24.0,17.0,-62.0,-21.42857142857143,23.943661971830977,241
2020-08-30,69,112.21431818181819,16.955681818181816,2020,8,30,6,243,35,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.8631421280499115,-0.5049610547215202,-0.8854560256532096,-0.4647231720437691,88.0,112.0,130.0,94.0,89.0,100.0,101.0,139.0,,89.66666666666667,104.28571428571429,102.35714285714286,99.2,102.5111111111111,21.35192642139727,21.015039094226577,19.63705153793327,69.0,130.0,56.0,134.0,85.15637860082305,26.126049950285807,32.0,158.0,-19.0,-25.0,-70.0,-21.590909090909093,-26.595744680851062,242
2020-08-31,79,223.28795454545454,49.95045454545454,2020,8,31,0,244,36,3,0,0,1,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.8717063187093217,-0.49002866642905946,-0.9350162426854147,-0.3546048870425359,69.0,88.0,112.0,109.0,113.0,56.0,93.0,79.0,,78.66666666666667,100.0,99.92857142857143,99.2,102.45555555555555,23.18045153428498,21.645622352636813,19.63705153793327,69.0,130.0,56.0,134.0,85.1311475409836,26.07521593238546,32.0,158.0,10.0,-30.0,0.0,14.492753623188403,-27.522935779816514,243
